,,,,
,,,,
,,,,
,,,,
,,,,
Date,OPEN,HIGH,LOW,LAST
7/15/30,21.32,21.32,21.32,21.32
7/16/30,21.48,21.48,21.48,21.48
7/17/30,21.58,21.58,21.58,21.58
7/18/30,21.77,21.77,21.77,21.77
7/21/30,20.94,20.94,20.94,20.94
7/22/30,21.32,21.32,21.32,21.32
7/23/30,21.66,21.66,21.66,21.66
7/24/30,21.38,21.38,21.38,21.38
7/25/30,21.5,21.5,21.5,21.5
7/28/30,21.82,21.82,21.82,21.82
7/29/30,21.65,21.65,21.65,21.65
7/30/30,21.08,21.08,21.08,21.08
7/31/30,21.21,21.21,21.21,21.21
8/1/30,21.11,21.11,21.11,21.11
8/4/30,21.52,21.52,21.52,21.52
8/5/30,21.52,21.52,21.52,21.52
8/6/30,21.18,21.18,21.18,21.18
8/7/30,21.06,21.06,21.06,21.06
8/8/30,20.27,20.27,20.27,20.27
8/11/30,20.4,20.4,20.4,20.4
8/12/30,19.88,19.88,19.88,19.88
8/13/30,20.15,20.15,20.15,20.15
8/14/30,20.16,20.16,20.16,20.16
8/15/30,20.7,20.7,20.7,20.7
8/18/30,20.54,20.54,20.54,20.54
8/19/30,20.74,20.74,20.74,20.74
8/20/30,20.85,20.85,20.85,20.85
8/21/30,20.64,20.64,20.64,20.64
8/22/30,20.79,20.79,20.79,20.79
8/25/30,20.68,20.68,20.68,20.68
8/26/30,20.98,20.98,20.98,20.98
8/27/30,21.14,21.14,21.14,21.14
8/28/30,21.13,21.13,21.13,21.13
8/29/30,21.37,21.37,21.37,21.37
9/2/30,21.38,21.38,21.38,21.38
9/3/30,21.17,21.17,21.17,21.17
9/4/30,21.02,21.02,21.02,21.02
9/5/30,21.34,21.34,21.34,21.34
9/8/30,21.63,21.63,21.63,21.63
9/9/30,21.76,21.76,21.76,21.76
9/10/30,21.86,21.86,21.86,21.86
9/11/30,21.72,21.72,21.72,21.72
9/12/30,21.5,21.5,21.5,21.5
9/15/30,21.19,21.19,21.19,21.19
9/16/30,21.22,21.22,21.22,21.22
9/17/30,21.29,21.29,21.29,21.29
9/18/30,21.06,21.06,21.06,21.06
9/19/30,20.68,20.68,20.68,20.68
9/22/30,20.17,20.17,20.17,20.17
9/23/30,20.44,20.44,20.44,20.44
9/24/30,20.11,20.11,20.11,20.11
9/25/30,19.73,19.73,19.73,19.73
9/26/30,19.43,19.43,19.43,19.43
9/29/30,18.86,18.86,18.86,18.86
9/30/30,18.59,18.59,18.59,18.59
10/1/30,19.42,19.42,19.42,19.42
10/2/30,19.18,19.18,19.18,19.18
10/3/30,19.42,19.42,19.42,19.42
10/6/30,18.61,18.61,18.61,18.61
10/7/30,18.62,18.62,18.62,18.62
10/8/30,18.4,18.4,18.4,18.4
10/9/30,17.67,17.67,17.67,17.67
10/10/30,18.11,18.11,18.11,18.11
10/14/30,17.91,17.91,17.91,17.91
10/15/30,18.2,18.2,18.2,18.2
10/16/30,17.88,17.88,17.88,17.88
10/17/30,17.16,17.16,17.16,17.16
10/20/30,17.57,17.57,17.57,17.57
10/21/30,17.05,17.05,17.05,17.05
10/22/30,16.9,16.9,16.9,16.9
10/23/30,17.14,17.14,17.14,17.14
10/24/30,17.74,17.74,17.74,17.74
10/27/30,17.78,17.78,17.78,17.78
10/28/30,17.86,17.86,17.86,17.86
10/29/30,17.55,17.55,17.55,17.55
10/30/30,17.34,17.34,17.34,17.34
10/31/30,16.94,16.94,16.94,16.94
11/3/30,17.13,17.13,17.13,17.13
11/5/30,16.62,16.62,16.62,16.62
11/6/30,16.65,16.65,16.65,16.65
11/7/30,16.09,16.09,16.09,16.09
11/10/30,15.54,15.54,15.54,15.54
11/11/30,15.79,15.79,15.79,15.79
11/12/30,16.14,16.14,16.14,16.14
11/13/30,16.56,16.56,16.56,16.56
11/14/30,16.89,16.89,16.89,16.89
11/17/30,16.48,16.48,16.48,16.48
11/18/30,16.66,16.66,16.66,16.66
11/19/30,17.01,17.01,17.01,17.01
11/20/30,16.94,16.94,16.94,16.94
11/21/30,17.2,17.2,17.2,17.2
11/24/30,17.05,17.05,17.05,17.05
11/25/30,16.85,16.85,16.85,16.85
11/26/30,16.61,16.61,16.61,16.61
11/28/30,16.38,16.38,16.38,16.38
12/1/30,16.8,16.8,16.8,16.8
12/2/30,16.96,16.96,16.96,16.96
12/3/30,16.67,16.67,16.67,16.67
12/4/30,16.42,16.42,16.42,16.42
12/5/30,16.43,16.43,16.43,16.43
12/8/30,15.97,15.97,15.97,15.97
12/9/30,15.98,15.98,15.98,15.98
12/10/30,15.73,15.73,15.73,15.73
12/11/30,15.55,15.55,15.55,15.55
12/12/30,15.43,15.43,15.43,15.43
12/15/30,14.94,14.94,14.94,14.94
12/16/30,14.44,14.44,14.44,14.44
12/17/30,15.11,15.11,15.11,15.11
12/18/30,15.22,15.22,15.22,15.22
12/19/30,15.39,15.39,15.39,15.39
12/22/30,14.88,14.88,14.88,14.88
12/23/30,14.96,14.96,14.96,14.96
12/24/30,15.16,15.16,15.16,15.16
12/26/30,14.85,14.85,14.85,14.85
12/29/30,14.72,14.72,14.72,14.72
12/30/30,15.06,15.06,15.06,15.06
12/31/30,15.34,15.34,15.34,15.34
1/2/31,15.85,15.85,15.85,15.85
1/5/31,15.93,15.93,15.93,15.93
1/6/31,16.13,16.13,16.13,16.13
1/7/31,16.09,16.09,16.09,16.09
1/8/31,16.23,16.23,16.23,16.23
1/9/31,16.07,16.07,16.07,16.07
1/12/31,15.84,15.84,15.84,15.84
1/13/31,15.65,15.65,15.65,15.65
1/14/31,15.83,15.83,15.83,15.83
1/15/31,15.46,15.46,15.46,15.46
1/16/31,15.65,15.65,15.65,15.65
1/19/31,15.46,15.46,15.46,15.46
1/20/31,15.78,15.78,15.78,15.78
1/21/31,15.78,15.78,15.78,15.78
1/22/31,16.07,16.07,16.07,16.07
1/23/31,16.42,16.42,16.42,16.42
1/26/31,16.4,16.4,16.4,16.4
1/27/31,16.32,16.32,16.32,16.32
1/28/31,16.02,16.02,16.02,16.02
1/29/31,16.17,16.17,16.17,16.17
1/30/31,16.19,16.19,16.19,16.19
2/2/31,16.16,16.16,16.16,16.16
2/3/31,16.24,16.24,16.24,16.24
2/4/31,16.33,16.33,16.33,16.33
2/5/31,16.22,16.22,16.22,16.22
2/6/31,16.27,16.27,16.27,16.27
2/9/31,16.96,16.96,16.96,16.96
2/10/31,17.23,17.23,17.23,17.23
2/11/31,17.28,17.28,17.28,17.28
2/13/31,17.18,17.18,17.18,17.18
2/16/31,17.34,17.34,17.34,17.34
2/17/31,17.05,17.05,17.05,17.05
2/18/31,17.2,17.2,17.2,17.2
2/19/31,17.43,17.43,17.43,17.43
2/20/31,17.71,17.71,17.71,17.71
2/24/31,18.17,18.17,18.17,18.17
2/25/31,17.97,17.97,17.97,17.97
2/26/31,18.17,18.17,18.17,18.17
2/27/31,18.03,18.03,18.03,18.03
3/2/31,17.52,17.52,17.52,17.52
3/3/31,17.5,17.5,17.5,17.5
3/4/31,17.34,17.34,17.34,17.34
3/5/31,17.69,17.69,17.69,17.69
3/6/31,17.32,17.32,17.32,17.32
3/9/31,17.76,17.76,17.76,17.76
3/10/31,17.72,17.72,17.72,17.72
3/11/31,17.52,17.52,17.52,17.52
3/12/31,17.4,17.4,17.4,17.4
3/13/31,17.32,17.32,17.32,17.32
3/16/31,17.77,17.77,17.77,17.77
3/17/31,17.58,17.58,17.58,17.58
3/18/31,17.81,17.81,17.81,17.81
3/19/31,18.01,18.01,18.01,18.01
3/20/31,18.06,18.06,18.06,18.06
3/23/31,17.76,17.76,17.76,17.76
3/24/31,17.88,17.88,17.88,17.88
3/25/31,17.78,17.78,17.78,17.78
3/26/31,17.54,17.54,17.54,17.54
3/27/31,17.21,17.21,17.21,17.21
3/30/31,16.66,16.66,16.66,16.66
3/31/31,16.69,16.69,16.69,16.69
4/1/31,16.52,16.52,16.52,16.52
4/2/31,16.45,16.45,16.45,16.45
4/6/31,16.5,16.5,16.5,16.5
4/7/31,16.28,16.28,16.28,16.28
4/8/31,16.5,16.5,16.5,16.5
4/9/31,16.41,16.41,16.41,16.41
4/10/31,16.46,16.46,16.46,16.46
4/13/31,16.72,16.72,16.72,16.72
4/14/31,16.51,16.51,16.51,16.51
4/15/31,16.18,16.18,16.18,16.18
4/16/31,15.98,15.98,15.98,15.98
4/17/31,15.73,15.73,15.73,15.73
4/20/31,15.96,15.96,15.96,15.96
4/21/31,15.54,15.54,15.54,15.54
4/22/31,15.22,15.22,15.22,15.22
4/23/31,15.29,15.29,15.29,15.29
4/24/31,15.29,15.29,15.29,15.29
4/27/31,14.76,14.76,14.76,14.76
4/28/31,14.67,14.67,14.67,14.67
4/29/31,14.37,14.37,14.37,14.37
4/30/31,15.09,15.09,15.09,15.09
5/1/31,14.65,14.65,14.65,14.65
5/4/31,15.06,15.06,15.06,15.06
5/5/31,14.94,14.94,14.94,14.94
5/6/31,15.01,15.01,15.01,15.01
5/7/31,14.95,14.95,14.95,14.95
5/8/31,15.44,15.44,15.44,15.44
5/11/31,15.19,15.19,15.19,15.19
5/12/31,15.04,15.04,15.04,15.04
5/13/31,14.99,14.99,14.99,14.99
5/14/31,14.66,14.66,14.66,14.66
5/15/31,14.44,14.44,14.44,14.44
5/18/31,13.84,13.84,13.84,13.84
5/19/31,13.83,13.83,13.83,13.83
5/20/31,13.75,13.75,13.75,13.75
5/21/31,13.89,13.89,13.89,13.89
5/22/31,13.94,13.94,13.94,13.94
5/25/31,13.4,13.4,13.4,13.4
5/26/31,13.41,13.41,13.41,13.41
5/27/31,13.26,13.26,13.26,13.26
5/28/31,13.31,13.31,13.31,13.31
5/29/31,13.02,13.02,13.02,13.02
6/1/31,12.4,12.4,12.4,12.4
6/2/31,12.2,12.2,12.2,12.2
6/3/31,13.12,13.12,13.12,13.12
6/4/31,13.55,13.55,13.55,13.55
6/5/31,13.4,13.4,13.4,13.4
6/8/31,13.56,13.56,13.56,13.56
6/9/31,13.34,13.34,13.34,13.34
6/10/31,13.7,13.7,13.7,13.7
6/11/31,13.73,13.73,13.73,13.73
6/12/31,13.75,13.75,13.75,13.75
6/15/31,13.63,13.63,13.63,13.63
6/16/31,13.66,13.66,13.66,13.66
6/17/31,13.51,13.51,13.51,13.51
6/18/31,13.27,13.27,13.27,13.27
6/19/31,13.22,13.22,13.22,13.22
6/22/31,14.61,14.61,14.61,14.61
6/23/31,14.41,14.41,14.41,14.41
6/24/31,15.09,15.09,15.09,15.09
6/25/31,14.99,14.99,14.99,14.99
6/26/31,15.35,15.35,15.35,15.35
6/29/31,15.09,15.09,15.09,15.09
6/30/31,14.83,14.83,14.83,14.83
7/1/31,15.07,15.07,15.07,15.07
7/2/31,14.94,14.94,14.94,14.94
7/3/31,15.26,15.26,15.26,15.26
7/6/31,15.1,15.1,15.1,15.1
7/7/31,14.51,14.51,14.51,14.51
7/8/31,14.37,14.37,14.37,14.37
7/9/31,14.49,14.49,14.49,14.49
7/10/31,14.63,14.63,14.63,14.63
7/13/31,14.23,14.23,14.23,14.23
7/14/31,14.09,14.09,14.09,14.09
7/15/31,13.8,13.8,13.8,13.8
7/16/31,14.14,14.14,14.14,14.14
7/17/31,14.27,14.27,14.27,14.27
7/20/31,14.46,14.46,14.46,14.46
7/21/31,14.62,14.62,14.62,14.62
7/22/31,14.28,14.28,14.28,14.28
7/23/31,14.28,14.28,14.28,14.28
7/24/31,13.97,13.97,13.97,13.97
7/27/31,14.03,14.03,14.03,14.03
7/28/31,14.18,14.18,14.18,14.18
7/29/31,13.74,13.74,13.74,13.74
7/30/31,13.8,13.8,13.8,13.8
7/31/31,13.73,13.73,13.73,13.73
8/3/31,13.93,13.93,13.93,13.93
8/4/31,13.84,13.84,13.84,13.84
8/5/31,13.64,13.64,13.64,13.64
8/6/31,13.55,13.55,13.55,13.55
8/7/31,13.61,13.61,13.61,13.61
8/10/31,13.55,13.55,13.55,13.55
8/11/31,13.99,13.99,13.99,13.99
8/12/31,13.8,13.8,13.8,13.8
8/13/31,14.02,14.02,14.02,14.02
8/14/31,14.29,14.29,14.29,14.29
8/17/31,14.05,14.05,14.05,14.05
8/18/31,14.1,14.1,14.1,14.1
8/19/31,14.14,14.14,14.14,14.14
8/20/31,14.17,14.17,14.17,14.17
8/21/31,13.86,13.86,13.86,13.86
8/24/31,13.75,13.75,13.75,13.75
8/25/31,13.7,13.7,13.7,13.7
8/26/31,13.93,13.93,13.93,13.93
8/27/31,13.85,13.85,13.85,13.85
8/28/31,13.99,13.99,13.99,13.99
8/31/31,13.86,13.86,13.86,13.86
9/1/31,13.92,13.92,13.92,13.92
9/2/31,13.66,13.66,13.66,13.66
9/3/31,13.35,13.35,13.35,13.35
9/4/31,13.29,13.29,13.29,13.29
9/8/31,12.87,12.87,12.87,12.87
9/9/31,12.76,12.76,12.76,12.76
9/10/31,12.62,12.62,12.62,12.62
9/11/31,12.69,12.69,12.69,12.69
9/14/31,12.1,12.1,12.1,12.1
9/15/31,11.99,11.99,11.99,11.99
9/16/31,11.82,11.82,11.82,11.82
9/17/31,12.04,12.04,12.04,12.04
9/18/31,11.46,11.46,11.46,11.46
9/21/31,10.93,10.93,10.93,10.93
9/22/31,10.8,10.8,10.8,10.8
9/23/31,11.52,11.52,11.52,11.52
9/24/31,10.68,10.68,10.68,10.68
9/25/31,10.92,10.92,10.92,10.92
9/28/31,10.5,10.5,10.5,10.5
9/29/31,10.06,10.06,10.06,10.06
9/30/31,9.71,9.71,9.71,9.71
10/1/31,9.53,9.53,9.53,9.53
10/2/31,9.7,9.7,9.7,9.7
10/5/31,8.82,8.82,8.82,8.82
10/6/31,9.91,9.91,9.91,9.91
10/7/31,9.78,9.78,9.78,9.78
10/8/31,10.62,10.62,10.62,10.62
10/9/31,10.55,10.55,10.55,10.55
10/13/31,10.1,10.1,10.1,10.1
10/14/31,9.87,9.87,9.87,9.87
10/15/31,10.05,10.05,10.05,10.05
10/16/31,10.36,10.36,10.36,10.36
10/19/31,10.49,10.49,10.49,10.49
10/20/31,10.96,10.96,10.96,10.96
10/21/31,10.86,10.86,10.86,10.86
10/22/31,10.5,10.5,10.5,10.5
10/23/31,10.84,10.84,10.84,10.84
10/26/31,10.64,10.64,10.64,10.64
10/27/31,10.41,10.41,10.41,10.41
10/28/31,10.07,10.07,10.07,10.07
10/29/31,10.11,10.11,10.11,10.11
10/30/31,10.43,10.43,10.43,10.43
11/2/31,10.5,10.5,10.5,10.5
11/4/31,10.82,10.82,10.82,10.82
11/5/31,10.78,10.78,10.78,10.78
11/6/31,11.11,11.11,11.11,11.11
11/9/31,11.52,11.52,11.52,11.52
11/10/31,11.28,11.28,11.28,11.28
11/11/31,11.11,11.11,11.11,11.11
11/12/31,11.07,11.07,11.07,11.07
11/13/31,10.72,10.72,10.72,10.72
11/16/31,10.43,10.43,10.43,10.43
11/17/31,10.6,10.6,10.6,10.6
11/18/31,10.21,10.21,10.21,10.21
11/19/31,10.16,10.16,10.16,10.16
11/20/31,9.85,9.85,9.85,9.85
11/23/31,9.7,9.7,9.7,9.7
11/24/31,9.87,9.87,9.87,9.87
11/25/31,9.53,9.53,9.53,9.53
11/27/31,9.31,9.31,9.31,9.31
11/30/31,9.5,9.5,9.5,9.5
12/1/31,9.38,9.38,9.38,9.38
12/2/31,9.05,9.05,9.05,9.05
12/3/31,9.22,9.22,9.22,9.22
12/4/31,9.02,9.02,9.02,9.02
12/7/31,9.29,9.29,9.29,9.29
12/8/31,9.02,9.02,9.02,9.02
12/9/31,8.78,8.78,8.78,8.78
12/10/31,8.58,8.58,8.58,8.58
12/11/31,8.31,8.31,8.31,8.31
12/14/31,8.01,8.01,8.01,8.01
12/15/31,8.12,8.12,8.12,8.12
12/16/31,7.93,7.93,7.93,7.93
12/17/31,7.72,7.72,7.72,7.72
12/18/31,8.36,8.36,8.36,8.36
12/21/31,8.15,8.15,8.15,8.15
12/22/31,8.29,8.29,8.29,8.29
12/23/31,7.95,7.95,7.95,7.95
12/24/31,7.96,7.96,7.96,7.96
12/28/31,7.76,7.76,7.76,7.76
12/29/31,7.96,7.96,7.96,7.96
12/30/31,8.1,8.1,8.1,8.1
12/31/31,8.12,8.12,8.12,8.12
1/4/32,7.56,7.56,7.56,7.56
1/5/32,7.55,7.55,7.55,7.55
1/6/32,8.08,8.08,8.08,8.08
1/7/32,8.22,8.22,8.22,8.22
1/8/32,8.57,8.57,8.57,8.57
1/11/32,8.48,8.48,8.48,8.48
1/12/32,8.39,8.39,8.39,8.39
1/13/32,8.8,8.8,8.8,8.8
1/14/32,8.9,8.9,8.9,8.9
1/15/32,8.92,8.92,8.92,8.92
1/18/32,8.51,8.51,8.51,8.51
1/19/32,8.48,8.48,8.48,8.48
1/20/32,8.63,8.63,8.63,8.63
1/21/32,8.58,8.58,8.58,8.58
1/22/32,8.21,8.21,8.21,8.21
1/25/32,8.2,8.2,8.2,8.2
1/26/32,8.31,8.31,8.31,8.31
1/27/32,8.15,8.15,8.15,8.15
1/28/32,8.03,8.03,8.03,8.03
1/29/32,7.94,7.94,7.94,7.94
2/1/32,8.23,8.23,8.23,8.23
2/2/32,8.05,8.05,8.05,8.05
2/3/32,8.09,8.09,8.09,8.09
2/4/32,8.04,8.04,8.04,8.04
2/5/32,7.78,7.78,7.78,7.78
2/8/32,7.62,7.62,7.62,7.62
2/9/32,7.53,7.53,7.53,7.53
2/10/32,7.5,7.5,7.5,7.5
2/11/32,8.12,8.12,8.12,8.12
2/15/32,8.5,8.5,8.5,8.5
2/16/32,8.84,8.84,8.84,8.84
2/17/32,8.48,8.48,8.48,8.48
2/18/32,8.71,8.71,8.71,8.71
2/19/32,8.72,8.72,8.72,8.72
2/23/32,8.22,8.22,8.22,8.22
2/24/32,8.43,8.43,8.43,8.43
2/25/32,8.35,8.35,8.35,8.35
2/26/32,8.34,8.34,8.34,8.34
2/29/32,8.29,8.29,8.29,8.29
3/1/32,8.35,8.35,8.35,8.35
3/2/32,8.71,8.71,8.71,8.71
3/3/32,8.71,8.71,8.71,8.71
3/4/32,8.72,8.72,8.72,8.72
3/7/32,8.82,8.82,8.82,8.82
3/8/32,8.98,8.98,8.98,8.98
3/9/32,8.81,8.81,8.81,8.81
3/10/32,8.73,8.73,8.73,8.73
3/11/32,8.52,8.52,8.52,8.52
3/14/32,8.31,8.31,8.31,8.31
3/15/32,8.31,8.31,8.31,8.31
3/16/32,8.11,8.11,8.11,8.11
3/17/32,8.28,8.28,8.28,8.28
3/18/32,8.02,8.02,8.02,8.02
3/21/32,8.06,8.06,8.06,8.06
3/22/32,8.05,8.05,8.05,8.05
3/23/32,7.94,7.94,7.94,7.94
3/24/32,7.86,7.86,7.86,7.86
3/28/32,7.59,7.59,7.59,7.59
3/29/32,7.58,7.58,7.58,7.58
3/30/32,7.74,7.74,7.74,7.74
3/31/32,7.31,7.31,7.31,7.31
4/1/32,7.18,7.18,7.18,7.18
4/4/32,7.06,7.06,7.06,7.06
4/5/32,6.73,6.73,6.73,6.73
4/6/32,6.53,6.53,6.53,6.53
4/7/32,6.46,6.46,6.46,6.46
4/8/32,6.29,6.29,6.29,6.29
4/11/32,6.07,6.07,6.07,6.07
4/12/32,6.06,6.06,6.06,6.06
4/13/32,5.98,5.98,5.98,5.98
4/14/32,6.25,6.25,6.25,6.25
4/15/32,6.42,6.42,6.42,6.42
4/18/32,6.12,6.12,6.12,6.12
4/19/32,6.03,6.03,6.03,6.03
4/20/32,6.03,6.03,6.03,6.03
4/21/32,6.24,6.24,6.24,6.24
4/22/32,5.96,5.96,5.96,5.96
4/25/32,6.03,6.03,6.03,6.03
4/26/32,6.12,6.12,6.12,6.12
4/27/32,6.27,6.27,6.27,6.27
4/28/32,6.03,6.03,6.03,6.03
4/29/32,5.83,5.83,5.83,5.83
5/2/32,5.74,5.74,5.74,5.74
5/3/32,5.66,5.66,5.66,5.66
5/4/32,5.74,5.74,5.74,5.74
5/5/32,5.68,5.68,5.68,5.68
5/6/32,6.09,6.09,6.09,6.09
5/9/32,5.96,5.96,5.96,5.96
5/10/32,6.01,6.01,6.01,6.01
5/11/32,6,6,6,6
5/12/32,5.8,5.8,5.8,5.8
5/13/32,5.6,5.6,5.6,5.6
5/16/32,5.61,5.61,5.61,5.61
5/17/32,5.59,5.59,5.59,5.59
5/18/32,5.45,5.45,5.45,5.45
5/19/32,5.48,5.48,5.48,5.48
5/20/32,5.48,5.48,5.48,5.48
5/23/32,5.43,5.43,5.43,5.43
5/24/32,5.21,5.21,5.21,5.21
5/25/32,5.03,5.03,5.03,5.03
5/26/32,5.11,5.11,5.11,5.11
5/27/32,4.83,4.83,4.83,4.83
5/31/32,4.47,4.47,4.47,4.47
6/1/32,4.4,4.4,4.4,4.4
6/2/32,4.64,4.64,4.64,4.64
6/3/32,4.89,4.89,4.89,4.89
6/6/32,5.07,5.07,5.07,5.07
6/7/32,4.85,4.85,4.85,4.85
6/8/32,4.57,4.57,4.57,4.57
6/9/32,4.57,4.57,4.57,4.57
6/10/32,4.92,4.92,4.92,4.92
6/13/32,4.82,4.82,4.82,4.82
6/14/32,4.94,4.94,4.94,4.94
6/15/32,5.12,5.12,5.12,5.12
6/16/32,5.12,5.12,5.12,5.12
6/17/32,4.83,4.83,4.83,4.83
6/20/32,4.89,4.89,4.89,4.89
6/21/32,4.77,4.77,4.77,4.77
6/22/32,4.77,4.77,4.77,4.77
6/23/32,4.8,4.8,4.8,4.8
6/24/32,4.6,4.6,4.6,4.6
6/27/32,4.44,4.44,4.44,4.44
6/28/32,4.44,4.44,4.44,4.44
6/29/32,4.51,4.51,4.51,4.51
6/30/32,4.43,4.43,4.43,4.43
7/1/32,4.6,4.6,4.6,4.6
7/5/32,4.5,4.5,4.5,4.5
7/6/32,4.6,4.6,4.6,4.6
7/7/32,4.45,4.45,4.45,4.45
7/8/32,4.41,4.41,4.41,4.41
7/11/32,4.6,4.6,4.6,4.6
7/12/32,4.6,4.6,4.6,4.6
7/13/32,4.82,4.82,4.82,4.82
7/14/32,4.79,4.79,4.79,4.79
7/15/32,4.93,4.93,4.93,4.93
7/18/32,4.8,4.8,4.8,4.8
7/19/32,4.78,4.78,4.78,4.78
7/20/32,4.93,4.93,4.93,4.93
7/21/32,5.05,5.05,5.05,5.05
7/22/32,5.2,5.2,5.2,5.2
7/25/32,5.48,5.48,5.48,5.48
7/26/32,5.4,5.4,5.4,5.4
7/27/32,5.67,5.67,5.67,5.67
7/28/32,5.85,5.85,5.85,5.85
7/29/32,6.03,6.03,6.03,6.03
8/1/32,6.11,6.11,6.11,6.11
8/2/32,5.87,5.87,5.87,5.87
8/3/32,6.39,6.39,6.39,6.39
8/4/32,6.52,6.52,6.52,6.52
8/5/32,6.8,6.8,6.8,6.8
8/8/32,7.43,7.43,7.43,7.43
8/9/32,7.39,7.39,7.39,7.39
8/10/32,7.65,7.65,7.65,7.65
8/11/32,7.61,7.61,7.61,7.61
8/12/32,7,7,7,7
8/15/32,7.44,7.44,7.44,7.44
8/16/32,7.68,7.68,7.68,7.68
8/17/32,7.51,7.51,7.51,7.51
8/18/32,7.6,7.6,7.6,7.6
8/19/32,7.53,7.53,7.53,7.53
8/22/32,8,8,8,8
8/23/32,8.15,8.15,8.15,8.15
8/24/32,8.33,8.33,8.33,8.33
8/25/32,8.26,8.26,8.26,8.26
8/26/32,8.39,8.39,8.39,8.39
8/29/32,8.58,8.58,8.58,8.58
8/30/32,8.47,8.47,8.47,8.47
8/31/32,8.39,8.39,8.39,8.39
9/1/32,8.47,8.47,8.47,8.47
9/2/32,8.84,8.84,8.84,8.84
9/6/32,8.91,8.91,8.91,8.91
9/7/32,9.31,9.31,9.31,9.31
9/8/32,8.97,8.97,8.97,8.97
9/9/32,8.75,8.75,8.75,8.75
9/12/32,8.15,8.15,8.15,8.15
9/13/32,7.8,7.8,7.8,7.8
9/14/32,7.35,7.35,7.35,7.35
9/15/32,7.66,7.66,7.66,7.66
9/16/32,7.57,7.57,7.57,7.57
9/19/32,7.34,7.34,7.34,7.34
9/20/32,7.62,7.62,7.62,7.62
9/21/32,8.52,8.52,8.52,8.52
9/22/32,8.26,8.26,8.26,8.26
9/23/32,8.4,8.4,8.4,8.4
9/26/32,8.04,8.04,8.04,8.04
9/27/32,8.13,8.13,8.13,8.13
9/28/32,8.36,8.36,8.36,8.36
9/29/32,8.1,8.1,8.1,8.1
9/30/32,8.08,8.08,8.08,8.08
10/3/32,8.06,8.06,8.06,8.06
10/4/32,8.05,8.05,8.05,8.05
10/5/32,7.39,7.39,7.39,7.39
10/6/32,7.43,7.43,7.43,7.43
10/7/32,7.02,7.02,7.02,7.02
10/10/32,6.42,6.42,6.42,6.42
10/11/32,6.88,6.88,6.88,6.88
10/13/32,6.67,6.67,6.67,6.67
10/14/32,7.13,7.13,7.13,7.13
10/17/32,7,7,7,7
10/18/32,7.13,7.13,7.13,7.13
10/19/32,7.4,7.4,7.4,7.4
10/20/32,7.23,7.23,7.23,7.23
10/21/32,6.82,6.82,6.82,6.82
10/24/32,6.83,6.83,6.83,6.83
10/25/32,6.76,6.76,6.76,6.76
10/26/32,6.89,6.89,6.89,6.89
10/27/32,6.95,6.95,6.95,6.95
10/28/32,7.09,7.09,7.09,7.09
10/31/32,6.96,6.96,6.96,6.96
11/1/32,6.76,6.76,6.76,6.76
11/2/32,6.52,6.52,6.52,6.52
11/3/32,6.48,6.48,6.48,6.48
11/4/32,6.88,6.88,6.88,6.88
11/7/32,7.24,7.24,7.24,7.24
11/9/32,6.92,6.92,6.92,6.92
11/10/32,7.44,7.44,7.44,7.44
11/11/32,7.68,7.68,7.68,7.68
11/14/32,7.43,7.43,7.43,7.43
11/15/32,7.43,7.43,7.43,7.43
11/16/32,7.2,7.2,7.2,7.2
11/17/32,7.15,7.15,7.15,7.15
11/18/32,7.13,7.13,7.13,7.13
11/21/32,7.2,7.2,7.2,7.2
11/22/32,7.17,7.17,7.17,7.17
11/23/32,6.85,6.85,6.85,6.85
11/25/32,6.78,6.78,6.78,6.78
11/28/32,6.8,6.8,6.8,6.8
11/29/32,6.78,6.78,6.78,6.78
11/30/32,6.55,6.55,6.55,6.55
12/1/32,6.73,6.73,6.73,6.73
12/2/32,6.47,6.47,6.47,6.47
12/5/32,6.54,6.54,6.54,6.54
12/6/32,6.87,6.87,6.87,6.87
12/7/32,6.89,6.89,6.89,6.89
12/8/32,6.89,6.89,6.89,6.89
12/9/32,7.08,7.08,7.08,7.08
12/12/32,7.07,7.07,7.07,7.07
12/13/32,6.99,6.99,6.99,6.99
12/14/32,7.12,7.12,7.12,7.12
12/15/32,7.05,7.05,7.05,7.05
12/16/32,7,7,7,7
12/19/32,6.97,6.97,6.97,6.97
12/20/32,6.82,6.82,6.82,6.82
12/21/32,6.8,6.8,6.8,6.8
12/22/32,6.57,6.57,6.57,6.57
12/23/32,6.57,6.57,6.57,6.57
12/27/32,6.61,6.61,6.61,6.61
12/28/32,6.6,6.6,6.6,6.6
12/29/32,6.75,6.75,6.75,6.75
12/30/32,6.92,6.92,6.92,6.92
1/3/33,6.83,6.83,6.83,6.83
1/4/33,7.15,7.15,7.15,7.15
1/5/33,7.12,7.12,7.12,7.12
1/6/33,7.23,7.23,7.23,7.23
1/9/33,7.13,7.13,7.13,7.13
1/10/33,7.34,7.34,7.34,7.34
1/11/33,7.32,7.32,7.32,7.32
1/12/33,7.23,7.23,7.23,7.23
1/13/33,7.25,7.25,7.25,7.25
1/16/33,7.06,7.06,7.06,7.06
1/17/33,7.08,7.08,7.08,7.08
1/18/33,6.95,6.95,6.95,6.95
1/19/33,6.98,6.98,6.98,6.98
1/20/33,7.06,7.06,7.06,7.06
1/23/33,7.03,7.03,7.03,7.03
1/24/33,6.98,6.98,6.98,6.98
1/25/33,7.1,7.1,7.1,7.1
